conceptId,substanceId
293829000,372726002
293830005,372903001
293831009,372705002
293832002,414047005
293833007,372718005
293834001,372760009
293835000,373281001
293836004,387528000
293837008,387438007
293838003,387161000
293839006,372891006
293840008,395800003
293842000,54821000
293843005,372490001
293844004,373225007
293845003,372594008
293847006,372595009
293848001,372491002
293849009,372596005
293850009,372767007
293851008,372905008
293853006,387180003
293854000,387565003
293855004,372829000
293856003,420070007
293858002,391815006
293859005,387562000
293860000,395833008
293861001,386845007
293864009,387252006
293865005,373505007
293866006,387256009
293867002,387222003
293868007,310283001
293869004,387220006
293870003,387244008
293871004,387383007
293874007,395929002
293875008,387569009
293876009,387400008
293877000,387169003
293878005,387190006
293880004,372831009
293881000,395755006
293882007,68669008
293884008,372737001
293886005,387573007
293887001,387109000
293888006,395774003
293889003,387570005
293890007,387449001
293891006,386984001
293892004,386983007
293893009,387571009
293894003,372866006
293895002,387572002
293897005,419657007
293898000,387192003
293899008,387455006
293900003,387417001
293901004,373476007
293902006,387264003
293903001,387106007
293904007,387300007
293906009,387395007
293908005,273948005
293909002,387026008
293911006,387523009
293912004,395978007
293914003,395891007
293915002,372789006
293916001,387568001
293917005,386840002
293918000,363581004
293919008,764414000
293920002,391820006
293921003,387301006
293923000,387146001
293924006,386837002
293925007,372606006
293926008,386848009
293927004,419373008
293928009,372839006
293929001,387509007
293930006,395825007
293933008,372719002
293934002,372730004
293935001,387258005
293936000,395995004
293937009,372741002
293938004,372706001
293939007,387229007
293940009,372853006
293941008,373524005
293942001,782544009
293943006,387317000
293946003,428715002
293948002,387567006
293949005,395818000
293950005,419361008
293952002,372497003
293954001,387393000
293955000,373337007
293956004,387576004
293957008,412035000
293958003,387278002
293960001,387212009
293962009,373254001
293963004,372661004
293964005,372815001
293965006,387506000
293966007,409276006
293967003,386868003
293968008,395960002
293969000,372847006
293970004,372826007
293972007,387482003
293973002,387102009
293974008,386870007
293975009,373446000
293976005,386866004
293977001,372750000
293978006,418934007
293979003,387583006
293980000,372505004
293981001,387436006
293982008,372772003
293983003,372911006
293984009,372880004
293985005,373275009
293986006,395954002
293987002,372508002
293988007,395748009
293989004,372838003
293990008,372863003
293991007,387433003
293992000,387068008
293993005,68540007
293994004,373304005
293995003,418865004
293996002,387490003
293997006,387288001
293998001,386862002
293999009,386863007
294000006,395764001
294001005,387502003
294002003,386864001
294003008,372793000
294004002,372502001
294005001,372754009
294007009,372895002
294009007,372766003
294011003,373347005
294012005,372827003
294013000,395966008
294014006,387339003
294015007,373342004
294016008,373344003
294017004,373346001
294018009,372698003
294019001,387183001
294023009,372900003
294024003,372622007
294026001,372728001
294027005,372769005
294028000,372803000
294029008,45555007
294030003,372771005
294031004,372841007
294033001,373215002
294035008,372516006
294036009,372515005
294037000,372897005
294038005,396462008
294039002,395976006
294040000,372797004
294041001,396465005
294042008,396466006
294043003,372893009
294044009,372745006
294045005,397178007
294047002,387145002
294048007,419490003
294050004,372781009
294055009,373542000
294057001,391786008
294058006,372805007
294059003,395989000
294060008,372830005
294061007,412383006
294062000,387358007
294063005,387158001
294064004,418668004
294067006,391816007
294069009,387359004
294073007,387526001
294074001,387409009
294076004,372832002
294077008,387120000
294078003,372846002
294079006,372869004
294080009,769097000
294081008,372864009
294082001,372518007
294083006,387354009
294084000,372714007
294087007,395993006
294088002,372717000
294089005,387247001
294091002,386882003
294093004,386931000
294095006,395842001
294096007,396489003
294097003,387440002
294099000,387591002
294100008,387452009
294101007,373339005
294103005,387225001
294105003,395849005
294106002,418047004
294109009,373228009
294111000,387333002
294112007,387089004
294113002,391716003
294114008,386884002
294115009,372520005
294116005,372523007
294118006,372744005
294119003,419632002
294120009,414674005
294121008,419369005
294122001,387491004
294123006,387469006
294125004,373544004
294126003,372871004
294127007,372662006
294128002,372775001
294129005,372914003
294130000,395955001
294131001,372683000
294132008,387142004
294133003,372682005
294134009,387476001
294135005,372856003
294136006,387087002
294137002,387201009
294138007,373500002
294139004,372678008
294140002,387471006
294142005,372519004
294144006,372642003
294145007,372552005
294148009,396485009
294152009,387437002
294153004,396486005
294157003,46843002
294158008,373508009
294160005,372810006
294168003,387082008
294169006,53034005
294172004,273952005
294173009,387293003
294177005,387136003
294178000,395766004
294180006,386936005
294182003,387398009
294183008,76575003
294189007,303530004
294190003,409102000
294191004,45962009
294200004,387515007
294203002,91598004
294204008,373483000
294206005,13121007
294207001,372579009
294208006,386937001
294209003,386938006
294210008,387305002
294211007,387208003
294214004,418524008
294215003,387413002
294217006,387365004
294218001,387108008
294219009,419262004
294220003,387135004
294224007,372724004
294225008,372790002
294226009,372493004
294227000,395958004
294228005,372835000
294229002,387435005
294230007,373738000
294231006,373486008
294232004,372883002
294233009,372494005
294234003,387342009
294235002,387133006
294236001,387486000
294237005,372819007
294238000,2309006
294239008,387380005
294240005,387100001
294242002,372784001
294243007,372768002
294245000,395796009
294246004,418796001
294247008,397179004
294248003,418139001
294249006,26351002
294250006,418810003
294252003,418517007
294253008,387245009
294254002,395729005
294255001,48988008
294256000,373693004
294257009,387228004
294258004,373455002
294259007,373232003
294260002,372513003
294261003,415710007
294264006,372591000
294265007,32519007
294266008,10377000
294268009,68332000
294269001,386922000
294270000,372906009
294271001,387575000
294273003,387527005
294275005,372656001
294276006,373546002
294277002,372890007
294278007,372630008
294280001,68329003
294281002,42230009
294283004,387077001
294284005,372825006
294285006,372628006
294290009,373456001
294291008,387235007
294298002,15331006
294299005,418377002
294306008,396030004
294316000,41834005
294317009,417889008
294318004,34239008
294320001,80582002
294324005,255667006
294327003,111089004
294328008,13652007
294329000,396031000
294330005,772245002
294332002,83619009
294333007,410955008
294335000,412410003
294337008,386932007
294339006,419432008
294341007,387155003
294342000,373450007
294343005,34332002
294344004,387204001
294346002,391769002
294348001,372807004
294349009,372643008
294350009,372712006
294351008,387048002
294354000,373463001
294356003,387325003
294357007,419234006
294358002,395909003
294359005,373471002
294360000,418371001
294361001,373448004
294362008,387216007
294363003,372738006
294365005,387174006
294366006,387532006
294368007,395749001
294369004,387151007
294370003,372848001
294371004,387557001
294372006,387105006
294373001,387187000
294374007,96098007
294375008,49327004
294376009,386901006
294377000,386914007
294378005,386915008
294379002,419598008
294380004,387188005
294381000,373512003
294382007,372902006
294383002,373759007
294384008,372729009
294385009,373499006
294388006,373769001
294390007,387352008
294391006,429663004
294392004,387505001
294393009,373540008
294394003,373468005
294396001,387094004
294398000,373497008
294399008,372527008
294400001,387445007
294404005,2869004
294405006,419172005
294406007,395837009
294407003,387132001
294408008,387434009
294413007,54932001
294415000,398713003
294416004,387103004
294417008,387054001
294418003,116613007
294421001,414486003
294423003,22242006
294425005,395812004
294426006,111095003
294431008,373568007
294433006,772185003
294434000,21611007
294436003,373698008
294437007,395895003
294438002,373549009
294439005,387295005
294440007,419963001
294441006,387043006
294442004,417926003
294443009,395964006
294447005,387239001
294448000,396057002
294449008,387171003
294451007,428714003
294452000,387193008
294453005,387334008
294455003,391836008
294456002,387340001
294458001,387311004
294459009,387558006
294460004,416624006
294462007,763805006
294463002,387266001
294464008,387396008
294465009,387110005
294466005,387223008
294467001,373765007
294468006,373528008
294469003,387321007
294470002,373548001
294471003,387487009
294472005,387531004
294474006,372882007
294475007,372735009
294476008,387529008
294477004,387179001
294478009,373543005
294480003,387397004
294481004,87097009
294482006,387530003
294484007,387556005
294485008,387549004
294486009,387261006
294487000,372840008
294488005,387550004
294489002,387551000
294490006,387271008
294491005,387555009
294494002,391818008
294496000,387084009
294497009,372725003
294499007,323389000
294501004,373276005
294502006,387544009
294503001,373515001
294505008,372687004
294506009,387170002
294507000,387382002
294508005,387446008
294509002,387545005
294510007,372713001
294511006,372865005
294512004,387546006
294514003,387543003
294515002,372836004
294516001,387308000
294517005,372577006
294518000,417288007
294519008,387541001
294520002,387542008
294528009,373224006
294529001,387412007
294530006,372824005
294531005,396345004
294532003,764147003
294534002,372651006
294535001,387304003
294536000,373485007
294537009,387470007
294538004,387091007
294539007,387099009
294541008,387270009
294542001,372833007
294543006,372801003
294545004,372704003
294546003,387200005
294547007,372770006
294548002,387536009
294549005,387539002
294550005,387534007
294551009,372670001
294552002,387535008
294554001,387537000
294556004,387533001
294557008,416147006
294558003,372780005
294559006,372534005
294561002,372786004
294562009,372677003
294563004,395778000
294564005,409132008
294565006,387386004
294566007,373235001
294567003,372602008
294568008,395907001
294569000,418509004
294570004,418190000
294571000,16359004
294572007,395890008
294573002,74523009
294574008,387279005
294575009,40036000
294576005,372858002
294577001,387500006
294578006,419204001
294579003,372876009
294582008,372676007
294584009,419950007
294585005,372478003
294586006,387548007
294587002,372653009
294588007,372675006
294590008,373509001
294591007,372779007
294592000,372809001
294593005,372777009
294596002,386899002
294598001,419379007
294600007,372699006
294602004,387483008
294604003,387291001
294607005,387076005
294609008,387081001
294610003,387282000
294611004,387159009
294612006,386893001
294614007,387472004
294615008,387129004
294617000,387096002
294618005,387410004
294620008,387263009
294621007,417533007
294623005,9021002
294625003,77496001
294627006,87205003
294629009,395826008
294630004,410457007
294633002,420084002
294636005,112162009
294638006,425682001
294639003,259858000
294641002,836384003
294642009,836381006
294644005,871826000
294645006,871875004
294646007,836374004
294647003,836377006
294650000,836498007
294651001,601000221108
294652008,836398006
294654009,1031000221108
294655005,836393002
294656006,836388000
294657002,836389008
294658007,863911006
294659004,836390004
294662001,871831003
294663006,836375003
294664000,836380007
294667007,11894001
294668002,385336006
294669005,412175006
294671005,66603002
294674002,395831005
294676000,387203007
294677009,304275008
294678004,116571008
294679007,396458002
294682002,116602009
294683007,2925007
294684001,116588001
294685000,412363005
294686004,387473009
294687008,396060009
294688003,396061008
294689006,16522004
294690002,395735005
294691003,395956000
294692005,116574000
294693000,419129004
294694006,395963000
294695007,32498003
294696008,395965007
294697004,419790004
294698009,116586002
294699001,395977002
294700000,397192001
294701001,395990009
294702008,372584003
294706006,116593003
294707002,116601002
294711008,116594009
294712001,395726003
294714000,67866001
294717007,10329000
294720004,66384003
294721000,53235000
294723002,96367001
294728006,372711004
294729003,387210001
294730008,386991003
294731007,384978002
294732000,419384001
294733005,395731001
294734004,387143009
294735003,395732008
294736002,419090008
294737006,387186009
294738001,373481003
294739009,373306007
294740006,372567009
294741005,395734009
294742003,386965004
294745001,773603001
294746000,391736002
294747009,126093005
294748004,16683002
294749007,395980001
294750007,126110005
294751006,126091007
294752004,126102009
294754003,126109000
294755002,126113007
294757005,111151007
294758000,395903002
294760003,126101002
294761004,126171003
294762006,126103004
294763001,418997003
294764007,126124009
294765008,387589005
294767000,386963006
294768005,387587007
294769002,386908000
294771002,126119006
294773004,126162007
294774005,96346001
294775006,126161000
294776007,43688007
294781003,1052201004
294782005,126172005
294787004,420164003
294788009,412287005
294789001,126169003
294792002,395785001
294793007,126097006
294794001,73723004
294795000,126098001
294796004,396026002
294798003,387166005
294799006,419614002
294800005,386979007
294801009,395850005
294803007,61275002
294804001,73187006
294807008,126189002
294809006,395899009
294810001,77671006
294811002,420149003
294813004,96363002
294814005,418974001
294815006,397197007
294816007,109046009
294817003,395744006
294818008,108771008
294819000,395915003
294820006,31895006
294821005,397198002
294823008,112115002
294825001,395883003
294826000,109053000
294828004,10534002
294829007,412495007
294830002,65428006
294833000,372907000
294838009,373701000
294839001,63730009
294840004,127384006
294841000,415137000
294844008,386947003
294845009,396043004
294847001,373531009
294851004,410853002
294855008,34086003
294865002,109003006
294871008,43848004
294872001,372877000
294873006,372562003
294874000,372563008
294875004,412608008
294876003,372637006
294880008,387457003
294881007,372756006
294883005,387260007
294885003,396048008
294886002,387124009
294887006,386960009
294888001,61472002
294889009,386961008
294893003,387206004
294894009,395880000
294896006,395762002
294897002,373742002
294898007,387289009
294899004,387147005
294900009,396058007
294901008,419213004
294902001,387402000
294903006,419846004
294912008,372601001
294913003,57272005
294915005,417955006
294916006,386989006
294923007,82622003
294924001,30178006
294925000,65183007
294926004,259666007
294929006,273943001
294930001,63718003
294931002,396065004
294933004,409258004
294934005,419382002
294937003,72164009
294940003,43706004
294945008,387149008
294951003,372639009
294956008,387189002
294957004,387178009
294958009,391711008
294961005,372811005
294962003,387408001
294964002,396025003
294965001,387439004
294966000,386879008
294967009,395957009
294968004,735341005
294969007,406774009
294970008,372912004
294971007,387584000
294972000,387585004
294973005,373566006
294975003,35431001
294977006,372844004
294978001,372697008
294979009,372751001
294980007,372909002
294981006,373726009
294982004,372589008
294983009,372910007
294984003,372479006
294986001,372774002
294988000,372821002
294992007,387520007
294993002,372782002
294994008,396009008
294995009,387525002
294996005,395946004
294997001,387373008
294998006,387492006
295000003,387475002
295001004,387498005
295002006,373536004
295003001,419451002
295004007,108476002
295006009,387053007
295007000,372603003
295008005,419615001
295009002,387078006
295010007,387503008
295019008,387168006
295021003,387157006
295023000,387324004
295024006,387419003
295025007,406772008
295026008,387123003
295027004,395923001
295029001,387111009
295030006,372709008
295033008,418981008
295034002,396010003
295035001,387456007
295048002,373771001
295049005,387495008
295054001,387461009
295055000,373534001
295056004,387338006
295057008,418574005
295058003,35966009
295059006,373692009
295060001,396042009
295062009,373441005
295066007,32824001
295068008,126071000
295071000,387272001
295073002,412391002
295074008,387328001
295075009,387125005
295076005,395809002
295077001,387371005
295079003,387404004
295091007,386836006
295094004,387522004
295095003,387405003
295096002,419843007
295098001,372818004
295099009,395992001
295100001,419062009
295102009,395901000
295103004,418067008
295106007,115589000
295108008,395889004
295109000,59082006
295110005,387152000
295111009,386958007
295112002,387219000
295113007,416394007
295114001,387280008
295115000,418774007
295116004,11137008
295122008,373265006
295123003,373216001
295124009,387517004
295125005,387517004
295134000,255637000
295135004,387458008
295136003,387458008
295138002,373216001
295140007,387213004
295141006,387213004
295142004,387213004
295144003,387326002
295145002,387326002
295146001,387326002
295148000,418000008
295149008,387561007
295150008,387561007
295151007,387561007
295153005,387042001
295154004,387042001
295155003,387042001
295157006,387226000
295158001,387226000
295159009,387226000
295161000,387286002
295163002,387286002
295165009,373699000
295166005,387173000
295167001,387173000
295168006,387173000
295170002,387494007
295171003,387494007
295172005,387494007
295174006,387341002
295175007,387341002
295177004,387322000
295178009,387322000
295180003,373539006
295181004,373539006
295182006,373539006
295184007,373529000
295185008,373529000
295186009,373529000
295188005,373700004
295189002,387560008
295190006,387560008
295191005,387560008
295193008,373492002
295194002,373492002
295195001,373492002
295197009,387298007
295198004,387298007
295199007,387298007
295201009,420076001
295202002,420076001
295203007,420076001
295205000,395783008
295206004,395783008
295207008,395783008
295209006,387275004
295210001,387275004
295211002,387275004
295217003,372665008
295218008,391704009
295219000,391704009
295220006,391704009
295222003,391798003
295223008,391798003
295224002,391798003
295226000,7034005
295227009,7034005
295228004,7034005
295230002,386860005
295231003,386860005
295232005,386860005
295234006,396051001
295235007,396051001
295236008,396051001
295238009,396052008
295239001,396052008
295240004,396052008
295242007,373525006
295243002,373525006
295244008,373525006
295246005,373506008
295247001,373506008
295248006,373506008
295250003,387207008
295251004,387207008
295252006,387207008
295254007,373513008
295255008,373513008
295256009,373513008
295258005,386832008
295259002,386832008
295260007,386832008
295262004,372501008
295264003,372501008
295265002,372501008
295267005,387185008
295268000,387185008
295269008,387185008
295271008,386859000
295272001,386859000
295273006,386859000
295275004,372588000
295276003,372588000
295277007,372588000
295279005,419768004
295280008,419768004
295281007,419768004
295283005,387269008
295284004,387269008
295285003,387269008
295287006,273951003
295288001,273951003
295289009,273951003
295291001,387153005
295292008,387153005
295293003,387153005
295295005,387513000
295296006,387513000
295297002,387513000
295299004,395898001
295300007,395898001
295301006,395898001
295303009,395902007
295304003,395902007
295305002,395902007
295307005,372748008
295308000,372748008
295309008,372748008
295311004,372665008
295313001,373782009
295314007,89457008
295316009,89457008
295317000,89457008
295319002,385420005
295322000,419098001
295324004,419098001
295325003,419098001
295328001,419909004
295329009,419909004
295330004,419909004
295334008,52720007
295335009,52720007
295336005,52720007
295338006,387387008
295339003,387387008
295340001,387387008
295342009,31347007
295343004,31347007
295344005,31347007
295346007,387242007
295347003,387242007
295348008,387242007
295350000,372524001
295351001,373541007
295352008,373541007
295353003,373541007
295355005,387211002
295356006,387211002
295357002,387211002
295360009,386887009
295361008,386887009
295362001,386887009
295364000,372755005
295365004,372755005
295367007,372755005
295369005,372524001
295371005,372525000
295372003,387137007
295373008,387137007
295374002,387137007
295376000,386888004
295377009,386888004
295378004,386888004
295380005,387273006
295381009,387273006
295382002,387273006
295384001,398669004
295385000,398669004
295386004,398669004
295388003,387501005
295389006,387501005
295390002,387501005
295392005,372794006
295393000,273944007
295394006,273944007
295395007,273944007
295397004,387117008
295398009,387117008
295399001,387117008
295401007,387040009
295402000,387040009
295403005,387040009
295405003,398836001
295406002,398836001
295407006,398836001
295409009,372607002
295410004,387164008
295411000,387164008
295412007,387164008
295415009,395806009
295416005,395806009
295417001,395806009
295419003,387181004
295420009,387181004
295421008,387181004
295423006,372776000
295424000,372776000
295425004,372776000
295427007,372486003
295428002,372486003
295429005,372486003
295431001,372800002
295432008,387075009
295433003,387075009
295434009,387075009
295436006,387364000
295437002,387364000
295438007,387364000
295440002,395881001
295441003,395881001
295442005,395881001
295444006,273945008
295445007,273945008
295446008,273945008
295448009,387202002
295449001,387202002
295450001,387202002
295452009,418497006
295453004,418497006
295454005,418497006
295456007,387424000
295457003,387424000
295458008,387424000
295460005,387128007
295461009,387128007
295462002,387128007
295464001,387162007
295465000,387162007
295466004,387162007
295469006,418700002
295470007,418700002
295471006,418700002
295473009,418596004
295474003,34239008
295475002,34239008
295476001,34239008
295478000,19595005
295479008,19595005
295480006,19595005
295482003,418299007
295487009,373293005
295488004,373293005
295489007,373293005
295495008,373266007
295497000,111132001
295498005,111132001
295499002,111132001
295501005,373288007
295502003,373504006
295503008,387218008
295504002,387218008
295505001,387218008
295507009,373464007
295508004,373464007
295510002,373464007
295512005,387423006
295513000,387423006
295514006,387423006
295520007,373488009
295521006,373488009
295522004,373488009
295524003,373288007
295525002,387176008
295526001,387176008
295527005,387176008
295533001,387351001
295534007,387351001
295535008,387351001
295537000,387368002
295538005,387368002
295539002,387368002
295541001,16808006
295542008,16808006
295543003,16808006
295545005,386841003
295546006,386841003
295547002,386841003
295549004,373477003
295550004,387150008
295551000,387150008
295552007,387150008
295554008,395953008
295555009,395953008
295556005,395953008
295558006,387107003
295559003,387107003
295560008,387107003
295562000,387480006
295563005,387480006
295564004,387480006
295566002,387085005
295567006,387085005
295568001,387085005
295571009,387357002
295572002,387357002
295573007,387357002
295575000,52140009
295576004,52140009
295577008,52140009
295579006,387238009
295580009,387238009
295581008,387238009
295583006,373465008
295584000,373465008
295585004,373465008
295593004,372861001
295594005,372861001
295595006,372861001
295597003,372688009
295598008,372669002
295599000,387156002
295600002,387156002
295601003,387156002
295603000,387138002
295604006,387138002
295605007,387138002
295607004,395912000
295608009,395912000
295609001,395912000
295611005,387508004
295612003,387508004
295613008,387508004
295615001,372609004
295616000,387249003
295617009,387249003
295618004,387249003
295620001,387420009
295621002,387420009
295622009,387420009
295624005,419766000
295625006,419766000
295626007,419766000
295628008,386904003
295629000,386904003
295630005,386904003
295632002,387297002
295633007,387297002
295634001,387297002
295636004,386909008
295637008,386909008
295638003,386909008
295640008,372692002
295641007,372692002
295642000,372692002
295644004,372610009
295645003,387281007
295646002,387281007
295647006,387281007
295649009,387227009
295650009,387227009
295651008,387227009
295653006,372611008
295654000,387441003
295655004,387441003
295656003,387441003
295658002,372599003
295659005,387353003
295660000,387353003
295661001,387353003
295663003,372843005
295664009,372843005
295665005,372843005
295667002,387331000
295668007,387331000
295669004,387331000
295672006,387101002
295673001,387101002
295674007,387101002
295676009,391713006
295677000,391713006
295678005,391713006
295680004,386913001
295681000,386913001
295682007,386913001
295684008,372817009
295685009,372817009
295686005,372817009
295688006,417916005
295689003,417916005
295690007,417916005
295692004,372539000
295693009,372539000
295694003,372539000
295696001,372785000
295697005,86388007
295698000,86388007
295699008,86388007
295701008,387381009
295702001,387381009
295703006,387381009
295705004,386835005
295706003,386835005
295707007,386835005
295709005,387407006
295710000,387407006
295711001,387407006
295713003,387154004
295714009,387154004
295715005,387154004
295717002,387511003
295718007,387511003
295720005,387511003
295722002,387172005
295724001,387172005
295725000,387172005
295727008,387316009
295728003,387316009
295729006,387316009
295731002,391774005
295732009,391774005
295733004,391774005
295735006,386905002
295736007,386905002
295737003,386905002
295739000,387318005
295740003,387318005
295741004,387318005
295743001,387314007
295744007,387314007
295745008,387314007
295747000,387474003
295748005,387474003
295749002,387474003
295751003,387518009
295752005,387518009
295753000,387518009
295755007,370893003
295756008,370893003
295757004,370893003
295759001,387374002
295760006,387374002
295762003,387374002
295764002,386907005
295765001,386907005
295766000,386907005
295768004,387257000
295769007,387257000
295770008,387257000
295772000,373336003
295773005,387134000
295775003,387134000
295776002,387134000
295778001,373345002
295779009,373345002
295780007,373345002
295782004,414288004
295783009,414288004
295784003,414288004
295786001,61864009
295787005,387051009
295788000,387051009
295789008,387051009
295791000,387126006
295792007,387126006
295793002,387126006
295795009,409198005
295796005,409198005
295797001,409198005
295799003,372823004
295800004,387467008
295801000,387467008
295802007,387467008
295804008,372574004
295805009,372574004
295806005,372574004
295809003,373335004
295810008,373335004
295811007,373335004
295814004,387086006
295815003,387086006
295816002,387086006
295818001,372763006
295819009,372763006
295820003,372763006
295822006,395770007
295823001,395770007
295824007,395770007
295826009,387039007
295827000,387039007
295828005,387039007
295830007,372720008
295831006,767300005
295832004,767300005
295833009,767300005
295835002,372726002
295836001,372726002
295837005,372726002
295839008,373754002
295840005,373754002
295841009,373754002
295843007,386997004
295844001,386997004
295845000,386997004
295847008,372903001
295848003,372903001
295849006,372903001
295852003,372705002
295853008,372705002
295854002,372705002
295856000,414047005
295857009,414047005
295858004,414047005
295860002,372587005
295861003,372587005
295862005,372587005
295864006,372718005
295865007,372718005
295866008,372718005
295868009,419144003
295869001,419144003
295870000,419144003
295872008,395772004
295873003,395772004
295874009,395772004
295877002,372652004
295878007,372652004
295879004,372652004
295881002,372760009
295882009,372760009
295883004,372760009
295885006,373550009
295886007,373550009
295887003,373550009
295890009,387528000
295891008,387528000
295892001,387528000
295894000,387438007
295895004,387438007
295896003,387438007
295898002,387161000
295899005,387161000
295900000,387161000
295902008,372891006
295903003,372891006
295904009,372891006
295906006,395800003
295907002,395800003
295908007,395800003
295910009,54821000
295911008,54821000
295912001,54821000
295914000,372490001
295915004,372490001
295916003,372490001
295918002,373225007
295919005,372594008
295920004,372594008
295921000,372594008
295923002,372595009
295924008,372595009
295925009,372595009
295927001,372491002
295928006,372491002
295929003,372491002
295931007,372596005
295932000,372596005
295933005,372596005
295935003,372767007
295936002,372767007
295937006,372767007
295939009,372905008
295940006,372905008
295941005,372905008
295943008,372576002
295944002,387180003
295945001,387180003
295946000,387180003
295948004,387565003
295949007,387565003
295950007,387565003
295952004,372829000
295953009,372829000
295954003,372829000
295956001,420070007
295957005,420070007
295958000,420070007
295960003,255632006
295961004,391815006
295962006,391815006
295963001,391815006
295965008,387562000
295966009,387562000
295967000,387562000
295969002,395833008
295970001,395833008
295971002,395833008
295973004,386845007
295974005,386845007
295975006,386845007
295978008,387481005
295979000,387481005
295980002,387481005
295983000,387252006
295984006,387252006
295985007,387252006
295987004,373505007
295988009,373505007
295989001,373505007
295991009,387256009
295992002,387256009
295993007,387256009
295995000,387222003
295996004,387222003
295997008,387222003
295999006,310283001
296000008,310283001
296001007,310283001
296003005,387220006
296004004,387220006
296006002,387244008
296007006,387244008
296008001,387244008
296010004,387383007
296011000,387383007
296012007,387383007
296015009,372614000
296016005,395929002
296017001,395929002
296018006,395929002
296020009,387569009
296021008,387569009
296022001,387569009
296024000,387400008
296025004,387400008
296026003,387400008
296028002,387169003
296029005,387169003
296030000,387169003
296032008,387190006
296033003,387190006
296034009,387190006
296036006,372798009
296037002,372831009
296038007,372831009
296039004,372831009
296041003,395755006
296042005,395755006
296043000,395755006
296045007,68669008
296046008,68669008
296047004,68669008
296049001,372737001
296050001,372737001
296051002,372737001
296053004,372664007
296054005,387573007
296055006,387573007
296056007,387573007
296058008,387109000
296059000,387109000
296060005,387109000
296062002,395774003
296063007,395774003
296064001,395774003
296066004,387570005
296067008,387570005
296068003,387570005
296070007,387449001
296071006,387449001
296072004,387449001
296074003,386984001
296075002,386984001
296076001,386984001
296079008,386983007
296080006,386983007
296081005,386983007
296083008,387571009
296084002,387571009
296085001,387571009
296087009,372866006
296088004,372866006
296090003,387572002
296091004,387572002
296092006,387572002
296098005,419657007
296099002,419657007
296100005,419657007
296102002,387192003
296103007,387192003
296104001,387192003
296106004,387455006
296107008,387455006
296108003,387455006
296110001,387417001
296111002,387417001
296112009,387417001
296114005,373476007
296115006,373476007
296116007,373476007
296118008,387264003
296119000,387264003
296121005,387106007
296122003,387106007
296123008,387106007
296125001,387300007
296126000,387300007
296128004,372664007
296130002,406748003
296131003,387395007
296132005,387395007
296133000,387395007
296136008,273948005
296137004,273948005
296138009,273948005
296140004,387026008
296141000,387026008
296142007,387026008
296148006,387523009
296149003,387523009
296150003,387523009
296152006,395978007
296153001,395978007
296154007,395978007
296156009,372482001
296157000,395891007
296158005,395891007
296159002,395891007
296161006,372789006
296162004,372789006
296163009,372789006
296165002,387568001
296166001,387568001
296167005,387568001
296169008,386840002
296170009,386840002
296171008,386840002
296173006,363581004
296174000,363581004
296175004,363581004
296177007,764414000
296178002,391820006
296180008,391820006
296181007,391820006
296183005,387301006
296184004,387301006
296185003,387301006
296187006,386837002
296188001,386837002
296189009,386837002
296191001,387146001
296192008,387146001
296193003,387146001
296195005,372606006
296196006,386848009
296197002,386848009
296198007,386848009
296200001,419373008
296201002,419373008
296202009,419373008
296205006,387509007
296206007,387509007
296207003,387509007
296209000,395825007
296210005,395825007
296211009,395825007
296213007,396063006
296214001,396063006
296215000,396063006
296217008,111125005
296218003,111125005
296219006,111125005
296221001,372719002
296222008,372719002
296223003,372719002
296225005,387258005
296226006,387258005
296227002,387258005
296229004,395995004
296230009,395995004
296231008,395995004
296233006,372741002
296234000,372741002
296235004,372741002
296237007,372706001
296238002,372706001
296239005,372706001
296241006,387229007
296242004,387229007
296243009,387229007
296245002,372853006
296246001,372853006
296247005,372853006
296249008,373524005
296250008,373524005
296251007,373524005
296253005,782544009
296258001,396062001
296259009,396062001
296260004,396062001
296262007,395932004
296263002,395932004
296264008,395932004
296270002,387567006
296271003,387567006
296272005,387567006
296274006,395818000
296275007,395818000
296276008,395818000
296278009,419361008
296279001,419361008
296281004,419361008
296285008,418795002
296286009,372497003
296287000,372497003
296288005,372497003
296290006,372620004
296300004,373469002
296301000,398705004
296302007,398705004
296303002,398705004
296309003,53513007
296310008,53513007
296311007,53513007
296313005,373780001
296314004,373780001
296315003,373780001
296317006,387459000
296321004,387085005
296322006,387085005
296323001,387085005
296325008,229003004
296326009,229003004
296327000,229003004
296329002,255641001
296330007,255641001
296331006,255641001
296334003,373289004
296335002,373254001
296336001,387506000
296337005,387506000
296338000,387506000
296340005,372772003
296341009,372772003
296342002,372772003
296344001,373254001
296346004,373275009
296347008,372838003
296348003,372838003
296349006,372838003
296351005,68540007
296352003,68540007
296353008,68540007
296355001,373304005
296356000,373304005
296357009,373304005
296359007,372668005
296360002,372895002
296361003,372895002
296362005,372895002
296364006,57308006
296365007,57308006
296366008,57308006
296368009,771384007
296369001,771384007
296370000,771384007
296372008,372884008
296373003,372622007
296374009,372728001
296376006,372728001
296377002,372728001
296379004,373227004
296380001,372897005
296381002,372897005
296382009,372897005
296385006,372781009
296386007,372781009
296389000,372805007
296390009,372805007
296391008,372805007
296393006,373246003
296394000,387409009
296395004,387409009
296396003,387409009
296398002,372832002
296399005,372832002
296400003,372832002
296403001,387440002
296404007,387440002
296405008,387440002
296407000,418760000
296408005,387591002
296409002,387591002
296410007,387591002
296413009,372914003
296414003,372914003
296415002,372914003
